CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
W338,4250,1067,57281777.63,982,9399,8417,4611.787254,2593.601612
W342,4250,1068,57335462.52,1511,8515,7004,5588.554307,2137.674906
W345,4250,1063,57067038.07,3500,8481,4981,7481.829727,423.2452527
W387,4250,1065,57174407.85,1121,9470,8349,5347.242254,2300.661996
W393,4250,1064,57120722.96,1118,8560,7442,6268.307331,1937.390478
W440,4250,1061,56959668.29,1161,7936,6775,4765.303487,1880.472415
W441,4250,1062,57013353.18,3680,8144,4464,7064.13936,768.0324443
W445,4250,1067,57281777.63,2669,8212,5543,6812.462043,763.0060938
W500,4250,1065,57174407.85,1306,8546,7240,6048.893897,1973.106316
1,4500,1194,64099758.66,1518,8995,7477,7398.050251,991.2767206
2,4500,1199,64368183.11,1796,9292,7496,6419.539616,1610.953075
3,4500,1192,63992388.88,1780,9270,7490,7721.95302,846.7312699
4,4500,1192,63992388.88,2592,8536,5944,7493.754195,969.0024601
5,4500,1190,63885019.1,-1836,8397,10233,6229.178151,1629.928755
6,4500,1195,64153443.55,1647,9287,7640,7303.550628,1615.203562
7,4500,1196,64207128.44,1868,9571,7703,7164.187291,1532.697536
8,4500,1194,64099758.66,1872,8415,6543,6828.645729,1479.486271
9,4500,1191,63938703.99,5930,8778,2848,7973.853065,469.2946145
10,4500,1195,64153443.55,631,9882,9251,6029.31046,2156.788289
11,4500,1190,63885019.1,278,8632,8354,5547.768908,2304.743719
12,4500,1188,63777649.32,1111,9418,8307,4682.829125,2283.656008
13,4500,1194,64099758.66,2041,9552,7511,7183.046064,1393.621221
14,4500,1195,64153443.55,6238,8901,2663,8081.389121,383.9029951
16,4500,1192,63992388.88,-147,9547,9694,4599.221477,2662.292129
17,4500,1195,64153443.55,1933,9565,7632,7106.224268,1203.612881
18,4500,1196,64207128.44,705,9950,9245,4509.684783,2700.9653
19,4500,1192,63992388.88,1104,8912,7808,4843.495805,2456.84855
20,4500,1189,63831334.21,5854,8786,2932,8072.405383,337.2160708
21,4500,1197,64260813.33,6445,8789,2344,8093.492899,378.7565983
22,4500,1195,64153443.55,-1781,9972,11753,4904.825941,2891.13284
23,4500,1199,64368183.11,418,9298,8880,4711.645538,2741.607678
24,4500,1192,63992388.88,1175,8847,7672,7354.333893,1687.121861
25,4500,1198,64314498.22,1499,9510,8011,7221.449082,1369.542287
26,4500,1196,64207128.44,6391,8737,2346,8099.999164,360.3370855
27,4500,1193,64046073.77,1543,8762,7219,7868.828164,809.9114963
28,4500,1193,64046073.77,2005,8602,6597,7698.538139,760.9573659
29,4500,1193,64046073.77,1974,9692,7718,7607.311819,956.3607536
31,4500,1197,64260813.33,1816,8985,7169,7821.849624,832.3685799
32,4500,1195,64153443.55,1681,8980,7299,6952.83682,1506.667613
33,4500,1194,64099758.66,5522,8409,2887,7240.592965,555.6578534
34,4500,1196,64207128.44,3678,8482,4804,7212.372074,681.1659254
10A,4500,1192,63992388.88,44,9882,9838,5938.244966,2273.717639
10NE,4500,1190,63885019.1,463,9882,9419,5820.388235,2430.549613
10NW,4500,1188,63777649.32,251,8869,8618,5992.497475,2083.804385
10SW,4500,1189,63831334.21,-476,9882,10358,5187.37931,2366.885596
11NE,4500,1197,64260813.33,264,9787,9523,6790.863826,1867.31001
11NW,4500,1192,63992388.88,-92,8834,8926,5701.080537,2559.066927
11SE,4500,1194,64099758.66,956,8734,7778,5960.242044,2258.528145
17NW,4500,1193,64046073.77,655,9470,8815,6414.336966,2089.625891
17SE,4500,1193,64046073.77,457,9959,9502,6481.838223,1779.220027
17SW,4500,1190,63885019.1,-1781,9823,11604,5436.820168,2514.8016
22S,4500,1190,63885019.1,-1781,9834,11615,4714.537815,2893.510253
23S,4500,1188,63777649.32,1335,9548,8213,3741.978114,1901.592787
24S,4500,1193,64046073.77,1175,8847,7672,7358.544007,1675.535806
27A,4500,1193,64046073.77,1487,9135,7648,6847.664711,2000.814252
2A,4500,1196,64207128.44,1668,9292,7624,6473.126254,1676.003564
5NE,4500,1194,64099758.66,-76,9736,9812,4785.200168,2306.617059
5NW,4500,1197,64260813.33,-1836,9736,11572,5598.658312,2211.223227
5SE,4500,1193,64046073.77,649,9804,9155,3763.584241,2391.779747
6NE,4500,1196,64207128.44,1796,9050,7254,7177.940635,1592.187757
6NW,4500,1196,64207128.44,1065,9253,8188,6174.638796,2458.117123
6SW,4500,1193,64046073.77,1036,9287,8251,6708.50964,2180.512656
Cell 1 2011/12,4500,1194,64099758.66,1518,8995,7477,7398.050251,991.2767206
Cell 1 SW 2013,4500,1194,64099758.66,-1428,9210,10638,5117.948074,2048.968463
Cell 10 2011/12,4500,1195,64153443.55,631,9882,9251,6029.31046,2156.788289
Cell 10 NE 2011/12,4500,1190,63885019.1,463,9882,9419,5820.388235,2430.549613
Cell 10 NW 2011/12,4500,1188,63777649.32,251,8869,8618,5992.497475,2083.804385
Cell 10 SE 2013,4500,1196,64207128.44,1065,9253,8188,6174.638796,2458.117123
Cell 10 SW 2011/12,4500,1189,63831334.21,-476,9882,10358,5187.37931,2366.885596
Cell 10-A 2011/12,4500,1192,63992388.88,44,9882,9838,5938.244966,2273.717639
Cell 11 NE 2011/12,4500,1197,64260813.33,264,9787,9523,6790.863826,1867.31001
Cell 11 NW 2013,4500,1191,63938703.99,1796,9292,7496,6493.140218,1652.54152
Cell 11 SW 2013,4500,1190,63885019.1,1254,9287,8033,7329.883193,1676.384452
Cell 12 2013,4500,1192,63992388.88,1868,9571,7703,7163.843121,1535.113601
Cell 13 2013,4500,1189,63831334.21,1872,8415,6543,6764.811606,1552.517183
Cell 14 2013,4500,1193,64046073.77,6867,8733,1866,7933.878458,352.5599274
Cell 15 2013,4500,1195,64153443.55,6215,8739,2524,7940.661088,375.4029888
Cell 15-A 2013,4500,1193,64046073.77,6215,8791,2576,7964.20285,389.9874296
Cell 16 2013,4500,1193,64046073.77,6215,8963,2748,7943.129086,399.015654
Cell 17 NW 2011/12,4500,1193,64046073.77,655,9470,8815,6414.336966,2089.625891
Cell 17 NW 2013,4500,1195,64153443.55,-1836,9736,11572,5906.109623,1933.06307
Cell 17 SE 2013,4500,1188,63777649.32,251,8869,8618,5992.497475,2083.804385
Cell 17 SW 2013,4500,1194,64099758.66,-1836,8397,10233,6225.997487,1631.479552
Cell 18 2011/12,4500,1196,64207128.44,705,9950,9245,4509.684783,2700.9653
Cell 18 NE 2013,4500,1193,64046073.77,1036,9287,8251,6718.577536,2198.780008
Cell 18 NW 2013,4500,1195,64153443.55,649,9804,9155,3713.39749,2359.588739
Cell 18 SE 2013,4500,1196,64207128.44,264,9787,9523,6791.26505,1868.038919
Cell 18 SSE 2013,4500,1195,64153443.55,-92,8783,8875,5659.061088,2499.052885
Cell 19 NW 2013,4500,1194,64099758.66,1254,9287,8033,7381.036851,1645.976728
Cell 2 2011/12,4500,1199,64368183.11,1796,9292,7496,6419.539616,1610.953075
Cell 2 NE 2013,4500,1189,63831334.21,-1954,9266,11220,6651.345669,1770.543653
Cell 2 SW 2013,4500,1194,64099758.66,1518,8995,7477,7399.30067,989.7502642
Cell 20 2013,4500,1192,63992388.88,1474,9548,8074,7086.437919,1705.95035
Cell 21 2013,4500,1191,63938703.99,2206,8970,6764,7470.195634,1137.119493
Cell 22 2013,4500,1193,64046073.77,5845,8903,3058,7968.905281,475.3253849
Cell 23 2013,4500,1196,64207128.44,6084,8920,2836,8266.851171,426.0613989
Cell 24 2013,4500,1197,64260813.33,6790,8963,2173,7985.177109,354.367933
Cell 25 NE 2013,4500,1195,64153443.55,631,9882,9251,6029.31046,2156.788289
Cell 25 SE 2013,4500,1188,63777649.32,-476,9882,10358,5185.489899,2366.985098
Cell 26 NE 2013,4500,1190,63885019.1,278,8632,8354,5547.768908,2304.743719
Cell 26 NNW 2013,4500,1190,63885019.1,463,9882,9419,5820.388235,2430.549613
Cell 26 NW 2013,4500,1191,63938703.99,44,9882,9838,5941.916877,2271.136493
Cell 27 NW 2013,4500,1194,64099758.66,956,8734,7778,5960.242044,2258.528145
Cell 28 2013,4500,1188,63777649.32,1111,9418,8307,4682.829125,2283.656008
Cell 29 2013,4500,1192,63992388.88,2041,9552,7511,7183.564597,1393.762286
Cell 3 NE 2013,4500,1195,64153443.55,-1958,9038,10996,7307.933891,1387.265983
Cell 3 NW 2013,4500,1194,64099758.66,-1954,9266,11220,6929.345059,1620.646195
Cell 30 2013,4500,1197,64260813.33,6794,8980,2186,8117.99081,363.646246
Cell 31 2013,4500,1194,64099758.66,5717,8921,3204,8105.782245,407.3641581
Cell 32 2013,4500,1191,63938703.99,5623,8938,3315,7846.820319,535.3971317
Cell 33 NE 2013,4500,1193,64046073.77,655,9470,8815,6414.336966,2089.625891
Cell 33 SE 2013,4500,1191,63938703.99,-1781,9823,11604,5434.361041,2515.176608
Cell 33 SW 2013,4500,1190,63885019.1,-147,9547,9694,4492.37563,2711.073812
Cell 34 N 2013,4500,1190,63885019.1,1022,8852,7830,6737.10084,1741.009215
Cell 34 NW 2013,4500,1195,64153443.55,1933,9565,7632,7106.224268,1203.612881
Cell 34 SE 2013,4500,1193,64046073.77,457,9959,9502,6482.735122,1779.211313
Cell 35 2013,4500,1199,64368183.11,705,9950,9245,4689.876564,2709.538306
Cell 37 2013,4500,1196,64207128.44,5854,8786,2932,8071.600334,337.0607373
Cell 38 2013,4500,1197,64260813.33,6445,8789,2344,8096.063492,380.4040691
Cell 39 2013,4500,1191,63938703.99,6412,9081,2669,8365.874895,415.7623231
Cell 4 2013,4500,1195,64153443.55,6081,8536,2455,7808.729707,330.1945384
Cell 40 NE 2013,4500,1198,64314498.22,-1781,9823,11604,5001.77212,2762.631717
Cell 41 N 2013,4500,1194,64099758.66,-1781,9972,11753,6666.985762,2177.299188
Cell 41 NW 2013,4500,1195,64153443.55,-1781,9972,11753,5775.430126,2748.220367
Cell 42 NW 2013,4500,1195,64153443.55,418,9298,8880,4669.752301,2733.950539
Cell 43 2013,4500,1188,63777649.32,1292,9070,7778,6576.314815,1984.518455
Cell 44 2013,4500,1193,64046073.77,5854,8671,2817,7851.294216,468.4610639
Cell 45 2013,4500,1193,64046073.77,6391,8737,2346,8101.207879,360.1834268
Cell 47 2013,4500,1190,63885019.1,1029,8956,7927,6476.567227,2190.854034
Cell 48 2013,4500,1195,64153443.55,1175,8847,7672,7340.233473,1701.839668
Cell 49 2013,4500,1199,64368183.11,1499,9510,8011,7220.044204,1369.834372
Cell 5 2011/12 Summer,4500,1192,63992388.88,-1836,8397,10233,6228.048658,1630.368253
Cell 5 2013,4500,1196,64207128.44,6017,8750,2733,7964.566054,375.5201318
Cell 50 2013,4500,1193,64046073.77,1974,9692,7718,7607.311819,956.3607536
Cell 51 2013,4500,1188,63777649.32,6670,8980,2310,8220.329125,361.3765376
Cell 52 2013,4500,1189,63831334.21,1415,8638,7223,7642.705635,1184.222342
Cell 53 2013,4500,1193,64046073.77,2005,8602,6597,7698.538139,760.9573659
Cell 54 2013,4500,1196,64207128.44,5568,8970,3402,8070.658863,645.5898698
Cell 55 2013,4500,1194,64099758.66,6477,8903,2426,8186.58794,494.2201607
Cell 56 2013,4500,1194,64099758.66,5522,8409,2887,7239.813233,555.1318972
Cell 57 2013,4500,1198,64314498.22,1681,8980,7299,6950.381469,1505.455887
Cell 58 2013,4500,1195,64153443.55,6153,8912,2759,8363.373222,357.6013483
Cell 59 2013,4500,1197,64260813.33,5522,9079,3557,7351.919799,458.6016233
Cell 6 2011/12,4500,1195,64153443.55,1647,9287,7640,7303.550628,1615.203562
Cell 6 2013,4500,1196,64207128.44,5788,8726,2938,8012.801839,357.3013119
Cell 6 NE 2011/12,4500,1196,64207128.44,1796,9050,7254,7177.940635,1592.187757
Cell 6 NW 2011/12,4500,1196,64207128.44,1065,9253,8188,6174.638796,2458.117123
Cell 6 SW 2011/12,4500,1193,64046073.77,1036,9287,8251,6708.50964,2180.512656
Cell 60 2013,4500,1196,64207128.44,3998,8482,4484,7292.523411,671.5126179
Cell 61 2013,4500,1199,64368183.11,3582,8736,5154,7623.413678,803.1001861
Cell 7 2013,4500,1190,63885019.1,5036,8935,3899,7852.489916,537.5968698
Cell 9 NW 2013,4500,1194,64099758.66,-76,9550,9626,5089.213568,2308.188646
Cell 9 SE 2013,4500,1194,64099758.66,-76,9736,9812,4785.200168,2306.617059
Cell 9 SW 2013,4500,1197,64260813.33,-1836,9736,11572,5599.46533,2211.701621
Cell R1,4500,1201,64475552.89,1239,8226,6987,5828.858451,2008.119685
Cell R10,4500,1193,64046073.77,6081,8536,2455,7807.760268,329.4481395
Cell R100,4500,1193,64046073.77,1974,9692,7718,7607.311819,956.3607536
Cell R101,4500,1195,64153443.55,5543,8816,3273,8026.864435,442.1136396
Cell R104,4500,1192,63992388.88,1301,9468,8167,7192.14849,1987.055982
Cell R105,4500,1194,64099758.66,1581,8602,7021,7693.414573,780.9535853
Cell R106,4500,1196,64207128.44,1520,9524,8004,7286.869565,1488.112932
Cell R107,4500,1195,64153443.55,5568,8970,3402,8070.279498,645.7266677
Cell R11,4500,1196,64207128.44,6017,8750,2733,7964.566054,375.5201318
Cell R111,4500,1191,63938703.99,1562,9468,7906,7079.145256,2073.860551
Cell R112,4500,1195,64153443.55,6535,8688,2153,8031.035146,344.4154159
Cell R113,4500,1200,64421868,1681,8980,7299,6949.949167,1504.254993
Cell R114,4500,1196,64207128.44,6153,8912,2759,8363.116221,357.5622064
Cell R117,4500,1196,64207128.44,1430,9074,7644,6838.338629,1481.750794
Cell R118,4500,1194,64099758.66,5522,8409,2887,7239.813233,555.1318972
Cell R119,4500,1193,64046073.77,1681,8454,6773,6676.274937,1434.293343
Cell R120,4500,1201,64475552.89,2412,8655,6243,7560.033306,918.1053467
Cell R121,4500,1195,64153443.55,6617,8799,2182,8098.20251,380.8525857
Cell R123,4500,1191,63938703.99,1737,9542,7805,7453.968934,772.5120863
Cell R124,4500,1193,64046073.77,3203,8555,5352,7276.437552,740.7032903
Cell R125,4500,1192,63992388.88,1894,8780,6886,6789.286913,1247.277297
Cell R126,4500,1194,64099758.66,3582,8655,5073,7507.829983,811.7442469
Cell R15,4500,1194,64099758.66,-1428,9210,10638,5117.948074,2048.968463
Cell R16,4500,1196,64207128.44,-76,9550,9626,5076.758361,2313.822502
Cell R17,4500,1192,63992388.88,1371,9147,7776,7141.395973,1564.683619
Cell R18,4500,1184,63562909.76,1796,9292,7496,6467.6875,1662.873372
Cell R19,4500,1197,64260813.33,1635,9498,7863,7203.896408,1720.197579
Cell R20,4500,1193,64046073.77,2592,8536,5944,7527.10394,929.6552196
Cell R21,4500,1192,63992388.88,2706,8733,6027,7633.846477,631.1269422
Cell R22,4500,1193,64046073.77,6867,8733,1866,7933.878458,352.5599274
Cell R24,4500,1195,64153443.55,-1836,9736,11572,5906.109623,1933.06307
Cell R25,4500,1195,64153443.55,649,9804,9155,3713.39749,2359.588739
Cell R26,4500,1189,63831334.21,1065,9253,8188,6190.118587,2441.847492
Cell R27,4500,1192,63992388.88,1254,9287,8033,7386.836409,1640.71238
Cell R28,4500,1192,63992388.88,1373,9571,8198,6362.900168,2140.788833
Cell R29,4500,1193,64046073.77,1474,9548,8074,7087.302598,1705.496516
Cell R30,4500,1193,64046073.77,2876,8723,5847,7465.125733,811.4851788
Cell R31,4500,1196,64207128.44,4978,8727,3749,7824.309365,483.6996926
Cell R35,4500,1192,63992388.88,-1836,8397,10233,6228.048658,1630.368253
Cell R36,4500,1190,63885019.1,251,8869,8618,5993.37395,2082.500738
Cell R37,4500,1196,64207128.44,264,9787,9523,6791.26505,1868.038919
Cell R38,4500,1189,63831334.21,1161,9787,8626,6258.792262,2255.557766
Cell R39,4500,1196,64207128.44,1810,8970,7160,7154.331104,1355.607905
Cell R40,4500,1191,63938703.99,2206,8970,6764,7470.195634,1137.119493
Cell R46,4500,1191,63938703.99,-1005,9882,10887,5387.975651,2513.396944
Cell R47,4500,1192,63992388.88,44,9882,9838,5938.244966,2273.717639
Cell R48,4500,1190,63885019.1,278,8632,8354,5547.768908,2304.743719
Cell R49,4500,1194,64099758.66,956,8734,7778,5960.242044,2258.528145
Cell R5,4500,1196,64207128.44,-1428,8335,9763,5481.797659,1929.525618
Cell R50,4500,1187,63723964.43,1111,9418,8307,4685.361415,2282.949893
Cell R51,4500,1194,64099758.66,2041,9552,7511,7177.380235,1398.335869
Cell R52,4500,1193,64046073.77,2213,8860,6647,7524.005868,974.7163393
Cell R53,4500,1196,64207128.44,4412,8779,4367,7754.406355,531.7247073
Cell R54,4500,1194,64099758.66,5717,8921,3204,8105.782245,407.3641581
Cell R58,4500,1194,64099758.66,-908,9470,10378,4225.216918,2459.763634
Cell R59,4500,1194,64099758.66,655,9470,8815,6412.313233,2089.919908
Cell R6,4500,1194,64099758.66,1518,8995,7477,7399.30067,989.7502642
Cell R60,4500,1195,64153443.55,1933,9565,7632,7106.224268,1203.612881
Cell R61,4500,1199,64368183.11,705,9950,9245,4689.876564,2709.538306
Cell R62,4500,1192,63992388.88,1104,9375,8271,4776.364094,2448.234211
Cell R63,4500,1196,64207128.44,1205,8912,7707,6851.464047,1664.212305
Cell R64,4500,1194,64099758.66,4051,8585,4534,7919.824121,424.0930623
Cell R65,4500,1198,64314498.22,6794,8980,2186,8118.01419,363.4953421
Cell R66,4500,1191,63938703.99,5623,8980,3357,8361.056255,453.1588794
Cell R69,4500,1190,63885019.1,-147,9547,9694,4492.37563,2711.073812
Cell R7,4500,1194,64099758.66,-1954,9266,11220,6929.345059,1620.646195
Cell R70,4500,1190,63885019.1,-1781,9823,11604,5436.820168,2514.8016
Cell R71,4500,1194,64099758.66,457,9959,9502,6483.737018,1778.802737
Cell R72,4500,1194,64099758.66,418,9677,9259,5154.783082,2549.790788
Cell R73,4500,1196,64207128.44,586,9950,9364,5556.915552,2594.31066
Cell R74,4500,1194,64099758.66,1387,9400,8013,6854.401173,2013.500966
Cell R75,4500,1197,64260813.33,5854,8786,2932,8071.410192,336.9840778
Cell R76,4500,1192,63992388.88,6787,8980,2193,8255.30453,411.738266
Cell R77,4500,1197,64260813.33,6445,8789,2344,8096.063492,380.4040691
Cell R8,4500,1189,63831334.21,-1958,9038,10996,7327.480235,1393.519844
Cell R80,4500,1198,64314498.22,-1781,9823,11604,5001.77212,2762.631717
Cell R81,4500,1193,64046073.77,989,9972,8983,6415.455993,2267.554191
Cell R82,4500,1196,64207128.44,418,9298,8880,4672.485786,2734.440518
Cell R83,4500,1192,63992388.88,853,9571,8718,5564.322148,2622.677671
Cell R84,4500,1193,64046073.77,1292,9652,8360,5088.549874,2396.169176
Cell R85,4500,1188,63777649.32,1292,9070,7778,6576.314815,1984.518455
Cell R86,4500,1194,64099758.66,6104,8671,2567,7799.924623,391.7983227
Cell R87,4500,1193,64046073.77,6391,8737,2346,8101.207879,360.1834268
Cell R9,4500,1197,64260813.33,-1958,9038,10996,7313.199666,1339.395774
Cell R90,4500,1190,63885019.1,1029,8956,7927,6476.567227,2190.854034
Cell R91,4500,1195,64153443.55,1175,8847,7672,7340.233473,1701.839668
Cell R92,4500,1193,64046073.77,1304,9904,8600,4167.209556,2334.336096
Cell R93,4500,1199,64368183.11,1499,9510,8011,7220.044204,1369.834372
Cell R97,4500,1193,64046073.77,1487,9152,7665,6869.764459,1929.461498
Cell R98,4500,1193,64046073.77,1543,8762,7219,7868.828164,809.9114963
Cell R99,4500,1189,63831334.21,1415,8638,7223,7642.705635,1184.222342
Cell S102,4500,1196,64207128.44,6098,9085,2987,8198.516722,431.5661808
Cell S108,4500,1194,64099758.66,6477,8903,2426,8186.58794,494.2201607
Cell S13,4500,1194,64099758.66,6589,8945,2356,7995.995812,371.0181485
Cell S14,4500,1189,63831334.21,5036,8935,3899,7852.53995,537.8201238
Cell S2,4500,1196,64207128.44,5788,8726,2938,8012.801839,357.3013119
Cell S23,4500,1190,63885019.1,6149,8741,2592,8036.001681,398.5377727
Cell S32,4500,1192,63992388.88,4978,8903,3925,7939.625,526.7476898
Cell S33,4500,1193,64046073.77,6215,8791,2576,7964.20285,389.9874296
Cell S34,4500,1197,64260813.33,6790,8963,2173,7985.177109,354.367933
Cell S41,4500,1192,63992388.88,5404,8727,3323,7897.703859,427.1544941
Cell S42,4500,1196,64207128.44,6084,8920,2836,8266.851171,426.0613989
Cell S44,4500,1193,64046073.77,6035,9061,3026,8009.290863,433.5763304
Cell S56,4500,1197,64260813.33,5756,8938,3182,7708.794486,486.0272308
Cell S67,4500,1191,63938703.99,5623,8938,3315,7846.820319,535.3971317
Cell S78,4500,1191,63938703.99,6412,9081,2669,8365.874895,415.7623231
Cell S88,4500,1194,64099758.66,6869,9081,2212,8258.798157,392.8548587
Cell S94,4500,1192,63992388.88,6670,9085,2415,8299.015101,342.3217531
Cell S95,4500,1188,63777649.32,6670,8980,2310,8220.329125,361.3765376
W287,4500,1188,63777649.32,941,8828,7887,4122.920034,1933.975882
W295,4500,1194,64099758.66,1705,8785,7080,6818.38861,1570.705125
W338,4500,1196,64207128.44,697,9399,8702,4472.012542,2593.266245
W342,4500,1197,64260813.33,1236,8573,7337,5556.263158,2179.720063
W345,4500,1190,63885019.1,3500,8481,4981,7487.409244,445.4381373
W387,4500,1194,64099758.66,1121,9470,8349,5355.774707,2307.534434
W393,4500,1196,64207128.44,1118,8560,7442,6201.040134,1987.849291
W440,4500,1192,63992388.88,1161,8009,6848,4795.747483,1927.080887
W441,4500,1193,64046073.77,2711,8290,5579,7038.66052,788.6508249
W445,4500,1196,64207128.44,2669,8519,5850,6810.831104,786.1564176
W500,4500,1195,64153443.55,1306,8546,7240,6103.562343,1936.706602
1,4750,1332,71508273.48,1518,8995,7477,7287.985736,1148.662871
2,4750,1334,71615643.26,1796,9292,7496,6370.482009,1647.050255
3,4750,1328,71293533.92,1681,9270,7589,7641.149849,1000.19609
4,4750,1328,71293533.92,2497,8536,6039,7486.287651,1011.245106
5,4750,1329,71347218.81,-1836,8397,10233,6211.382242,1645.082126
6,4750,1330,71400903.7,1254,9287,8033,7149.428571,1785.895669
7,4750,1330,71400903.7,1474,9571,8097,7090.155639,1616.803794
8,4750,1327,71239849.03,1872,8423,6551,6872.33685,1485.870057
9,4750,1329,71347218.81,5930,8903,2973,7958.505643,481.4890327
10,4750,1331,71454588.59,631,9882,9251,5903.398197,2228.782175
11,4750,1327,71239849.03,264,8632,8368,5463.354182,2327.469678
12,4750,1333,71561958.37,1111,9418,8307,4598.975244,2299.213917
13,4750,1327,71239849.03,2041,9552,7511,7123.282592,1434.780772
14,4750,1330,71400903.7,6238,8901,2663,8087.538346,379.3900829
